,tweet,pro/anti 
25,RT @Peggy_fung: Triads-police cooperation #PoliceBrutality #triadspolice #blackcop #PoliceTerrorism #HKHumanRightsandDemocracyAct #PassHKHu\u2026 ,0
26,RT @hkdnow1: The arrested protester was seen with blood on his head and face; spitting blood out from his mouth as well. Bystanders shouted\u2026 ,0
27,"RT @demosisto: Once again, #hkpolice fired tear gas at a group of journalists after they drove the latter out of the #MTR station. \n\n#HKPol\u2026 ",0
28,RT @AliceHeiheiman: I can\u2019t control my tears when I saw this scene on Now TV live. The riot police beat the youngster with full of blood on\u2026 ,0
29,RT @hongkongching1: Police beat up this young person and warned the press to stop filming. And they even continued to spray the pepper spra\u2026 ,0
30,"RT @racporter: They just shot tear gas canisters to the bridge.... Angry journalists are swearing at riot police, unacceptable #antielab #h\u2026 ",0
31,"RT @sanzhao41: Stand with HK, fight for freedom #FreeHongKong #hkprotests #passHKHumanRightsDemocracyAct https://t.co/MvDWFU6XYA ",0
32,RT @suetying_: We have never hurt who are not related.\n#HKprotests #PoliceBrutality https://t.co/TWRFgxKsEn ,0
33,We have never hurt who are not related.\n#HKprotests #PoliceBrutality https://t.co/TWRFgxKsEn ,0
34,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
35,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
36,We need your support worldwide.\n#FightForFreedom #StandWithHongKong \n#HKHumanRightsandDemocracyAct\u2026 https://t.co/0FryQh318U ,0
37,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
38,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
39,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
40,@lokinhei It will happen more and more frequent. #HKprotests #HKPolice please pass #HKHumanRightsandDemocracyAct https://t.co/yio7eO0WtB ,0
41,RT @freedomisnot0: @nathanlawkc #hkpolice arrest this protesters in Fortress Hill and beat him bloody with their batons.\n#antiELAB #HKPolic\u2026 ,0
42,RT @hkdnow1: The arrested protester was seen with blood on his head and face; spitting blood out from his mouth as well. Bystanders shouted\u2026 ,0
43,"RT @WilsonW42347952: The peaceful demonstration today ended in the police\u2019s guns, and the demonstrators responded with flames afterwards.Th\u2026 ",0
44,Heartbreaking... is that what you called minimum law-enforcement? #hkpolicebrutality #HKprotests\u2026 https://t.co/HUU6LqkKlM ,0
45,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
46,RT @liberatehkg: \uff03Chinazi committing war crimes. #torture #chinazism #boycottchina #hkprotests #hongkongprotests #liberatehk #freehk https:\u2026 ,0
47,RT @racporter: A student journalist from Baptist University arrested in North Point. He was suspected of possessing an offensive weapon and\u2026 ,0
48,"RT @demosisto: Once again, #hkpolice fired tear gas at a group of journalists after they drove the latter out of the #MTR station. \n\n#HKPol\u2026 ",0
49,RT @im_hker: East Hong Kong island was completely under Fujian mob\u2019s control\U0001f92c\U0001f92c\n#HongKongProtest #HKprotests #StandWithHongKong #chinazi htt\u2026 ,0
50,"RT @racporter: They just shot tear gas canisters to the bridge.... Angry journalists are swearing at riot police, unacceptable #antielab #h\u2026 ",0
51,"RT @HeikyKwan: If you have not seen yet, 500+ gathered at Aberdeen centre in Richmond today to support #HKprotests fighting against authori\u2026 ",0
52,RT @im_hker: Police are trying to blame a protester by putting something to them. The funny thing is that: TVB(a pro-China TV station and a\u2026 ,0
53,"RT @im_hker: Can\u2019t believe this. Every time i saw this pic, it just shocks me so much.\n#HKprotests #HongKong #FreeHongKong #StandWithHongKo\u2026 ",0
54,RT @im_hker: #HKprotests #HongKong #FreeHongKong #StandWithHongKong https://t.co/H73jlif3Ct ,0
55,"RT @hkdnow1: 9.15  \u201cWe\u2019re Way Past Asking for Permission\u201d. See you there. (East Point Road, CWB \u2014&gt; Chater Road, Central) \n#HKprotests #Stan\u2026 ",0
56,Triads-police cooperation #PoliceBrutality #triadspolice #blackcop #PoliceTerrorism #HKHumanRightsandDemocracyAct\u2026 https://t.co/CrM5A0cbmm ,0
57,#HongKongHumanRightsandDemocracyAct \n#HongKongProtests #HKprotests #fujiantriad\n#hkpolicebrutality #HKPoliceState #HKPolice \n#HongKong #hk ,0
58,#spread #HongKongProtest #HongKongHumanRightsandDemocracyAct #HongKong #HKprotests #hkpolicebrutality #chinazism #chinazi ,0
59,#HongKongProtest \n#HongKongProtests\n#HKprotests \n#StandwithHK \n#FightForFreedom \n#antiELABhk ,0
60,"Wow! This Pro-CCP man even was been arrested, but he also have privilege\U0001f62f\n\n#HKprotests \n#hkpolicebrutality \n#chinazi https://t.co/p1COorhclH ",0
61,RT @JeremyJSandberg: #MTR \n\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutality #HongKongProtests #StandWithHongKong #HKHumanRightsAndDe\u20 ,0
62,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
63,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
64,RT @JeremyJSandberg: #MTR \n\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutality #HongKongProtests #StandWithHongKong #HKHumanRightsAndDe\u20 ,0
65,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
66,RT @JeremyJSandberg: #MTR \n\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutality #HongKongProtests #StandWithHongKong #HKHumanRightsAndDe\u20 ,0
67,RT @JeremyJSandberg: #Protesters in #HongKong outside the government and PLA buildings on Sept. 15.\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #\u202 ,0
68,RT @JeremyJSandberg: #Protesters using fire extinguisher at police barricades in #HongKong outside the government &amp; PLA buildings.\n#China #\u2026 ,0
69,RT @JeremyJSandberg: #Police threw #teargas grenades at #protesters in #HongKong outside the government and PLA buildings on Sept. 15.\n#Chi\u2026 ,0
70,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
71,RT @JeremyJSandberg: #Police starting to move up the bridge toward #protesters in #HongKong outside the government and PLA buildings on Sep\u2026 ,0
72,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
73,RT @JeremyJSandberg: #MTR \n\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutality #HongKongProtests #StandWithHongKong #HKHumanRightsAndDe\u20 ,0
74,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
75,RT @JeremyJSandberg: #Watercannon truck spraying #protesters and #reporters in #HongKong outside the government and PLA buildings on Sept.\u2026 ,0
76,RT @JeremyJSandberg: #Police pushing toward #protesters in #HongKong outside the government and PLA buildings on Sept. 15.\n#China #Eye4HK #\u2026 ,0
77,RT @JeremyJSandberg: #Police starting to move up the bridge toward #protesters in #HongKong outside the government and PLA buildings on Sep\u2026 ,0
78,RT @JeremyJSandberg: #Police threw #teargas grenades at #protesters in #HongKong outside the government and PLA buildings on Sept. 15.\n#Chi\u2026 ,0
79,RT @JeremyJSandberg: #Protesters using fire extinguisher at police barricades in #HongKong outside the government &amp; PLA buildings.\n#China #\u2026 ,0
80,RT @JeremyJSandberg: #Protesters in #HongKong outside the government and PLA buildings on Sept. 15.\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #\u202 ,0
81,RT @JeremyJSandberg: Freedom isn\u2019t Free. \n\n#FreedomIsntFree #HongKong #FightForFreedom #China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutal ,0
82,@NinSwitchNews #EuropeanUnion \n #America\n#GlobalAntiChinazismMarch\n#HKprotests \nWe need your support to fight for L\u2026 https://t.co/SU5Rlip35f ,0
83,#EuropeanUnion \n #America\n#GlobalAntiChinazismMarch\n#HKprotests \nLiberty and justice for all the global citizens https://t.co/yrTgqiG8xw ,0
84,#America\n#GlobalAntiChinazismMarch\n#HKprotests https://t.co/06vXNyXpR3 ,0
85,@taylorswift13 @HogieDave @GettyVIP #GlobalAntiChinazismMarch\n#HKprotests https://t.co/jRbfLaimnP ,0
86,@UNHumanRights #GlobalAntiChinazismMarch\n#HKprotests \nWe need your supports!! https://t.co/bmldreGt0U ,0
87,@realDonaldTrump #GlobalAntiChinazismMarch\n#SaveHongKong \n#HKprotests \nWe need your supports!! https://t.co/brsGVaQmqX ,0
88,@NiallOfficial #GlobalAntiChinazismMarch\n#SaveHongKong \n#HKprotests \nWe need your supports!! https://t.co/fFBytvJQKw ,0
89,#hkprotests #antiELABhk #antiELAB #hkpolicebrutality #HKPolice https://t.co/2qlon8ndq0 ,0
90,#hkprotests #antiELAB #hkpolicebrutality https://t.co/HScyIBwJph ,0
91,Let\u2019s hope the #HKHumanRightsandDemocracyAct will pass in US! #StandWithHongKong #HKProtests #FreeHongKong https://t.co/Y18IeJyK9c ,0
92,RT @milkktt_milktt: Dark blood from his head.... and pepper sprayed at his wound\U0001f62d\U0001f62d\U0001f62d\n#PoliceBrutality #PoliceTerrorism #HKprotests https://t\u2026 ,0
93,RT @hkdnow1: The arrested protester was seen with blood on his head and face; spitting blood out from his mouth as well. Bystanders shouted\u2026 ,0
94,"RT @demosisto: Once again, #hkpolice fired tear gas at a group of journalists after they drove the latter out of the #MTR station. \n\n#HKPol\u2026 ",0
95,RT @Dystopia992: #Umbrella vs #WaterCannon\n\n#DemocracyForHK \nvs tyrannical #ChiNazi \n\n#respect #staysafe #\u6c38\u4e0d\u5c48\u670d #HongKong #HKprotests #HKPol\u2026 ,0
96,"RT @SummerInSmokeHK: Korean actor #KimEuiSung came to #915protest today, to the joy of #TrainToBusan fans. Though Korea is well aware of #H\u2026 ",0
97,"RT @racporter: They just shot tear gas canisters to the bridge.... Angry journalists are swearing at riot police, unacceptable #antielab #h\u2026 ",0
98,RT @DaviesCymru68: Madness in the Plaza today if your Pro-CCP/Police you can do whatever you want!!\n\nIf you anybody with a different point\u2026 ,0
99,"RT @racporter: Thousands of people singing the HK national anthem and chanting political slogans, behind them are businesses closed for the\u2026 ",0
100,RT @Dystopia992: Why people are talking about #ChiNazi these days? \U0001f914\n\nHow exactly #ChiNazism \U0001f1e8\U0001f1f3 is similar to #Nazism? This video will give\u2026 ,0
101,"RT @HeikyKwan: If you have not seen yet, 500+ gathered at Aberdeen centre in Richmond today to support #HKprotests fighting against authori\u2026 ",0
102,RT @olvvw: This is absolutely heartbreaking\U0001f62d\U0001f62d\U0001f62d\n#totalitarianism #chinazi #HKPoliceTerrorism #hkpolicebrutality #HKprotests #5DemandsNo1Less\u2026 ,0
103,RT @JarslowJoshua: Junius Ho Kwan Yiu is proposing a Clean Hong Kong movement in 21 September.  Is it another 7.21 terrorist attack ?  Plea\u2026 ,0
104,"RT @olvvw: I will never forgive those shitty people (5mao, popo, brainless patriot...) who hurt and torture us.\nWould u stand with me?\n#HKp\u2026 ",0
105,RT @SummerInSmokeHK: It seems that being young in HK is a crime now; you^d be targeted for persecution and violence. Even you\u2019re just passi\u2026 ,0
106,RT @milkktt_milktt: Dark blood from his head.... and pepper sprayed at his wound\U0001f62d\U0001f62d\U0001f62d\n#PoliceBrutality #PoliceTerrorism #HKprotests https://t\u2026 ,0
107,What happened in HK on the 15th weekend of #HKprotests #PoliceBrutality #FightForFreedom #FreeHongKong\u2026 https://t.co/mQei0FVPst ,0
108,This is how the CCP &amp; HK govt to oppress #InternationalDayofDemocracy ! #antiELAB #HKprotests #HumanRights\u2026 https://t.co/ZHPa4Dw1jZ ,0
109,Thank you Mr. Kim! #\uae40\uc758\uc131 #\ud64d\ucf69 Sep15 #HKprotests #FreeHongKong #Eye4HK https://t.co/dNH1TlNKwX ,0
110,RT @johnson16019682: Hong Kong police = ruthless gangster with law protection\n#HKprotests #FreeHongKong #hongkongpolicebrutality https://t.\u2026 ,0
111,RT @milkktt_milktt: Dark blood from his head.... and pepper sprayed at his wound\U0001f62d\U0001f62d\U0001f62d\n#PoliceBrutality #PoliceTerrorism #HKprotests https://t\u2026 ,0
112,RT @mino19934: How can you help Hong Kong if you are a foreign national or abroad?\n\n#HKprotests #StandwithHK #FreeHongKong https://t.co/6eW\u2026 ,0
113,RT @gerrrrrrrc: @JoshuaPotash @Fight4HongKong Hong kong citizens were suffering from #hkpolicebrutality This citizen sacrificed himself bra\u2026 ,0
114,"RT @racporter: They just shot tear gas canisters to the bridge.... Angry journalists are swearing at riot police, unacceptable #antielab #h\u2026 ",0
115,RT @gerrrrrrrc: @JoshuaPotash @Fight4HongKong Hong kong citizens were suffering from #hkpolicebrutality This citizen sacrificed himself bra\u2026 ,0
116,RT @DaviesCymru68: Madness in the Plaza today if your Pro-CCP/Police you can do whatever you want!!\n\nIf you anybody with a different point\u2026 ,0
117,@SecPompeo #HongKongProtests #FreeHK #HKProtests #FightForFreedom #LiberateHongKong #HongKongers #StandwithHK\u2026 https://t.co/e5NEhKZfHi ,0
118,To foreigners: Please help Hong Kong!!!\U0001f64f\U0001f64f\U0001f64f #HongKongProtests #FreeHK #HKProtests #FightForFreedom #LiberateHongKong\u2026 https://t.co/kue81qhuj8 ,0
119,To foreigners: Please help Hong Kong!!!\U0001f64f\U0001f64f\U0001f64f #HongKongProtests #FreeHK #HKProtests #FightForFreedom #LiberateHongKong\u2026 https://t.co/MaKP77QLpI ,0
120,To foreigners: Please help Hong Kong\U0001f64f\U0001f64f\U0001f64f #HongKongProtests #FreeHK #HKProtests #FightForFreedom #LiberateHongKong\u2026 https://t.co/OgXSzlscUS ,0
121,#HKprotests #StandwithHK #FreeHongKong \n\u5be7\u9cf4\u800c\u6b7b\uff0c\u4e0d\u9ed8\u800c\u751f\u3002 https://t.co/wtJLkqCyo4 ,0
122,RT @milkktt_milktt: Dark blood from his head.... and pepper sprayed at his wound\U0001f62d\U0001f62d\U0001f62d\n#PoliceBrutality #PoliceTerrorism #HKprotests https://t\u2026 ,0
123,"RT @demosisto: Once again, #hkpolice fired tear gas at a group of journalists after they drove the latter out of the #MTR station. \n\n#HKPol\u2026 ",0
124,RT @hkdnow1: The arrested protester was seen with blood on his head and face; spitting blood out from his mouth as well. Bystanders shouted\u2026 ,0
125,RT @Dystopia992: #Umbrella vs #WaterCannon\n\n#DemocracyForHK \nvs tyrannical #ChiNazi \n\n#respect #staysafe #\u6c38\u4e0d\u5c48\u670d #HongKong #HKprotests #HKPol\u2026 ,0
126,@connielaw1015 @Fight4HongKong #HKPolice not allow sending him to the hospital. #hkpolicebrutality #HKprotests\u2026 https://t.co/ww0izXOpuO ,0
127,How can you help Hong Kong if you are a foreign national or abroad?\n\n#HKprotests #StandwithHK #FreeHongKong https://t.co/6eWx1XR7sc ,0
128,Lennon Wall Flag for Hong Kong \u9023\u5102\u58bb\u65d7\n\n#HKprotests #FreeHongKong  https://t.co/2hqcxVO6O5 ,0
129,Off-duty officers to carry telescopic batons\nhttps://t.co/ZxTMU3dWSE\n\n#HKprotests #HKPoliceTerrorism #HKHumanRightsandDemocracyAct ,0
130,#chinazi #HKPoliceTerrorism #hkpolicebrutality #HKprotests #5DemandsNot1Less #SOSHK https://t.co/vrsDW0YQbB ,0
131,Stand with Hong Kong #HKPoliceTerrorism #HKHumanRightsandDemocracyAct #hkpolicebrutality #HKprotests #StandwithHK https://t.co/62NS0TylEm ,0
132,@SolomonYue @bloodlimit1437 Please Stand With Hong Kong #chinazi #HKPoliceTerrorism #hkpolicebrutality\u2026 https://t.co/4XYSXAlkkV ,0
133,RT @Kingswade3: Hong Kong Male Policeman search woman . This is not allowed according to HK Law !! https://t.co/0hELWdmvDp     #PassHKHuman\u2026 ,0
134,"Plenty of Pro-Beijing mob, #chinazism #HKprotests #HKPoliceTerrorism #hkpolicebrutality\u2026 https://t.co/dtnpNAbJyx ",0
135,"Police turn a blind eye on Pro-Beijing mob illegally assembling at Amoy Garden, indifferently assaulting young citi\u2026 https://t.co/rvRKp6WYl5 ",0
136,RT @milkktt_milktt: Dark blood from his head.... and pepper sprayed at his wound\U0001f62d\U0001f62d\U0001f62d\n#PoliceBrutality #PoliceTerrorism #HKprotests https://t\u2026 ,0
137,RT @milkktt_milktt: Dark blood from his head.... and pepper sprayed at his wound\U0001f62d\U0001f62d\U0001f62d\n#PoliceBrutality #PoliceTerrorism #HKprotests https://t\u2026 ,0
138,RT @hongkongching1: Police beat up this young person and warned the press to stop filming. And they even continued to spray the pepper spra\u2026 ,0
139,"RT @racporter: They just shot tear gas canisters to the bridge.... Angry journalists are swearing at riot police, unacceptable #antielab #h\u2026 ",0
140,RT @sanpn2019: And the thugs just walk together with the police.\n\n#HKPoliceTerrorism \n#HKprotests \n#PoliceBrutality \n#chinazi https://t.co/\u2026 ,0
141,RT @olvvw: This is absolutely heartbreaking\U0001f62d\U0001f62d\U0001f62d\n#totalitarianism #chinazi #HKPoliceTerrorism #hkpolicebrutality #HKprotests #5DemandsNo1Less\u2026 ,0
142,"RT @chhk852: if you are young, whatever you are doing, you might be arrested. \nif you support #hkpolice, you can do whatever you want. \nthi\u2026 ",0
