,tweet,label
1497,@PlayHearthstone #FreeHongKong #FuckBlizzard #DontTrustChina #ChinaIsAsshole ,0
1492,Another shot from the police. A police wearing casual wear did that.\n#hkPoliceBrutalitiy \n#HKPoliceTerrorism\u2026 https://t.co/SqXYAyz7Qm ,0
2121,#FreeHongKong #BoycottBlizzard Free HongKong from mops! Boycott violence! https://t.co/u7Lhw65d8t ,0
348,The usual slogan \u9999\u6e2f\u4eba\u52a0\u6cb9 (Hong Kongers add oil!) gradually changes to \u9999\u6e2f\u4eba\u9084\u62d6 (Hong Kongers fight back!)\nProves that pr\u2026 https:/ ,0
618,\u8b66\u5bdf\u306e\u66b4\u529b\u306f\u8cac\u4efb\u306a\u3057\u306b\u3057\u3088\u3046\u3068\U0001f4a9\u60c5\u3051\u7121\u3044\u3067\u3059\n\u30c0\u30e1\u4eba\u9593\u3067\u3059\n#Sta ,0
3825,"RT @addoil_hongkong: Five Demands, Not One Less!\n\n#FightForFreedom \n#StandwithHongKong \n#StandwithHK\n#FiveDemands \n#Notoneless\n#NoExtraditi\u2026 ",0
2483,"#929GlobalAntiTotalitarianism march - #HKPolice undercover outnumbered in Wan Chai, forced to fire live rounds\u2026 https://t.co/i4plSXOvsE ",0
469,"Thanks a lot for your support!\nJoin Sept 29 march to support Hong Kong, details can be found at\u2026 https://t.co/WdF68ZpvSx ",0
2627,NBA Owners &amp; Players Have Sold Out US Values to Red China for Money https://t.co/3XAEY2hUss #FreeHongKong ,0
1475,"Protests in Hong Kong could have been peaceful, if there wouldn^t be violent policemen turning up, the very same po\u2026 https://t.co/Vf5nt8cD64 ",0
820,"@GOPLeader Thank you Sir for #StandWithHongKong ,we are also stand with USA no matter what reasons, for freedom. #FightForFreedom ",0
2031,@SenRickScott @VANS_66 Thanks for standing with us!\nThanks for awaking the Americans that this kind of censorship i\u2026 https://t.co/KeAHd6sXIt ,0
3092,RT @kelvin_kw: @NBA @Giannis_An34 @Bucks #FreeHongKong #FreeUyghur #FreedomOfSpeech ,0
2877,@kixx111 thank you! #StandwithHongKong ,0
1461,This young man was shot in chest by the police in a close range. #HongKongProtests #HongKong #chinazi\u2026 https://t.co/POarfjQ11D ,0
3038,Empty R. #AntiMaskLawHK #FreeHongKong #StandWithHongKong #standwithmorey #HKPoliceTerrorism https://t.co/cXHGTOeYER ,0
514,#October1st #China70yearsOfShame #HKPolice #HongKong #GoodMourningCCP https://t.co/PcAM5HeBzO ,0
624,"Bro/Sis: Make sure you check when people are following you in Twitter, make sure they posted and what content they\u2026 https://t.co/aLfSzukWw0 ",0
606,#StandWithHongKong #FreedomOfSpeech \U0001f618\U0001f618\U0001f618 https://t.co/MY77TiVeim ,0
293,RT @joeybubbly: #hkprotest is already a nightmare for #chinazi. What\u2019s even scarier is people joining the rally despite it\u2019s been declared\u2026 ,0
613,@hoccgoomusic @ChaFaBaby1 #hkpopo used expired tear gas which emit toxic substances. This is a shame!\n\n#StandwithHK\u2026 https://t.co/STat6GVb6T ,0
4002,"RT @Heyiamwing: if we burn, you burn with us. #chinazi  #hk #AntiMaskLaw https://t.co/uw06ynQ52E ",0
704,"@SenatorDurbin Senator, thank you so much for standing with us! #passHKHumanRightsDemocracyAct #StandWithHongKong ",0
2153,"@robert_spalding and it all based on money, when trade war comes, does #CCP has enough money to do it? On the other\u2026 https://t.co/qeHEkEjhkH ",0
772,#antichinazi \n#NBA \n #StandWithHongKong https://t.co/nggw1brNlI ,0
3235,"RT @AgnesYu01051550: @HelenGoodmanMP Thank you for your voice, it means so much to us. #StandWithHongKong ",0
1581,A policeman was swen pointing pepper spray at the reporters and citizens \n#HongKongProtests #StandWithHongKong\u2026 https://t.co/KDBJ8zlNu1 ,0
1335,#StandWithHongKong https://t.co/Dxj65Kz5Zl ,0
384,#StandwithHK #StandWithHongKong https://t.co/X5VTE9HOC6 ,0
61,"\u9999\u6e2f\u4eba\u52a0\u6cb9! \u7121\u61fc\u6253\u58d3, \u59cb\u7d42\u5982\u4e00\u3002 \u4e94\u5927\u8a34\u6c42, \u7f3a\u4e00\u4e0d\u53ef!\n\n#Shout4HK. #StandwithHonKong https:/ ",0
748,@TwitterMoments The King need everyone to kneel down.\n\n#antitotalitarianism \n#StandWithHongKong https://t.co/ORwgSgzoL1 ,0
3726,RT @VictoriaHK1841: @chain_lododo @evazhengll Tiananmen Square #massacre\n#chinazi https://t.co/ymqlIy6cV6 ,0
517,#HongKongPolice \n#HongKongProtest \n#5DemandsNotOneLess https://t.co/G8dUuQZLDS ,0
4145,@TomTugendhat @HoustonRockets It^s terrible when you are threatened due to your political stance\n#HongKong #Chinazi ,0
1419,a dead body wearing all black was found.... \nrip. \n#StandWithHongKong #HKHumanRightsandDemocracyAct #HKprotests\u2026 https://t.co/l4ggEe4Z9f ,0
347,there is your way out MTR #FreeHK #StandWithHongKong #hkpolicebrutality #HKPoliceState #HKPoliceTerrorism https://t.co/n195Ly5cyF ,0
3648,"RT @hkdailygames: #Chinazi ALWAYS stand with terrorist of 911, just in case you missed it https://t.co/nGUW8PVef7 ",0
1039,@sometmesithink #FreeHongKong #StandwithHK #AntiMaskLaw https://t.co/K18MkFxv1s ,0
3153,#chinazi https://t.co/wQusFWwgQL ,0
212,RT @JLong_cwl: #\u624b\u52d5\u8f49 #LIHKG #LiberateHongKong #FightForFreedom \n\u9999\u6e2f\u4eba\u52a0\u6cb9\U0001f4aa\U0001f3fc\n\n9.28 (Sat) 7pm\n\u6c11\u9663\u96c6\u6703\n\u91d ,0
2446,Thanks your support.\n\n#HongKong \n#5DemandsNot1Less \n#FreeHongKong \n#followbackhongkong \n#FightForFreedom\u2026 https://t.co/A4TxUo6TMU ,0
1238,@Stand_with_HK Thanks for support!!\n#antichinazi \nSay No to #ccp and #chinazi\n#929GlobalAntiTotalitarianism \U0001f64f\U0001f3ff\U0001f62d ,0
2662,RT @lxlxlxax: Why Starbucks? The brands being attacked in Hong Kong\n#HKProtests #FreeHK #FreeHongKong #StandwithHK #StandwithHongKong\nhttps\u2026 ,0
353,"So true! If #Hongkong loses, #chinazi invasion to other parts of the world would be even more uncontrollable!!!\u2026 https://t.co/iOrehmiLkD ",0
932,OMG!!!! Never know Spies can be hired in \u2066@LinkedIn\u2069 \nBut #CCP can do that. #China70 #China70years #Chinazi  https://t.co/NffOJGtMNy ,0
1744,#FreeHongKong #DefendTheKurds  #TurkeyIsNotOurFriend #ChinaIsNotOurFreind ,0
3578,#SOSHK #FreeHongKong\n\u9999\u6e2f15\u5c81\u5c11\u5973 #\u9648\u5f66\u9716 \u5931\u8e2a\u6d6e\u5c38\u6d77\u9762\uff0c\u66fe\u53c2\u4e0e\u53cd\u9001\u4e2d\uff0c\u662f\u8df3\u6c34\u8 ,0
2038,@TheresaAFallon @HazelLai10 agreed. lets look at the price for #HongKong economic growth from 2004 till now...\n#StandWithHongKong ,0
569,@kalvetu @Peru_Illan #\u83ab\u8fea_\u56de\u53bb #GoBackModi \n#FreeHongKong\nCredit goes to \U0001f447\U0001f3ff\nhttps://t.co/HQ8Qlas8jd ,0
1781,"10.6\n1900 \u9999\u6e2f\u8b66\u65b9\u76f4\u63a5\u5411\u8a18\u8005\u653b\u64ca, \u5df1\u767c\u751f\u591a\u6b21\u8a18\u8005\u88ab\u69cd\u64ca, \u6b21\u6578\u9060\u6bd4\u793a\u5a01\u8 ",0
1931,"No Turning Back, day no to chinazism \n#5DemandsNotOneLess #929GlobalAntiTotalitarianism \n\n#StandwithHK\u2026 https://t.co/c8P9Snszwm ",0
2535,Undercover police\n#StandWithHongKong https://t.co/WhRVCEmAq8 ,0
1588,@SenatorMenendez Thank you Senator for supporting #HongKong .\n\n#StandWithHongKong ,0
69,Bottom right frame a commie caucasian just doesn^t get it in #HongKong\nPeople all over the world are fighting for\u2026 https://t.co/bMOljTMeMJ ,0
2406,#HongKongProtests #HongKongRioters #HongKong #antiELAB https://t.co/izE8t25ged ,0
3227,@MichaelSteele Thank you so much for #StandWithHongKong \U0001f64f \n#NBA #HongKongProtest ,0
3805,South Park with the sarcasm...now to remind people to #StandWithHongKong and #BoycotBlizzard ! https://t.co/AscBQTxrAi ,0
1550,What a funny story! Pointing a gun to innocent people can become a hero? #HKPoliceTerrorism #HKprotests\u2026 https://t.co/Mp64t5sxfT ,0
827,This is lovely! I love how they use the light of their phones. \n#HongKong #HKHumanRightsandDemocracyAct https://t.co/svAgW3sXxQ ,0
1147,#HKgov is likely to enforce #MartialLaw on #chinanationalday to celebrate china\u2019s 70th anniversary. \n\n#chinazi\u2026 https://t.co/EHqN4m27vS ,0
1631,@jiejiehk @Hunter91236605 #StandwithHongKong #hongkongprotestors #antichinazi #AntiMaskBan ,0
79,#SupportHongKong #HongKongProtests \nhttps://t.co/m9dGO3YqgO\nHK Protests Have a New Target\u2014the Chinese Communist Par\u2026 https://t.co/ZYeIWpfWBX ,0
32,How ridiculous that these thugs are supported by @gurimelby @SenTedCruz @HawleyMO @SpeakerPelosi @dmorey\u2026 https://t.co/COzL6ixQND ,0
3492,#maskchallengeforhongkong #saynotoantimasklaw #freehongkong #4october #\u9999\u6e2f\u4eba\u52a0\u6cb9 https://t.co/BrP94aAdMF ,0
2725,@NBA @PelicansNBA @ATLHawks @NBATV #standwithmorey #StandWithHongKong https://t.co/m78nA2Mq57 ,0
3318,#HKEmergencyLaw #HKPoliceTerrorism #StandWithHongKong #FightForFreedom #antichinazi https://t.co/JBJIkity01 ,0
1698,RT @kh23780: @ssataline @aaronMCN This is because the press is spreading the truth. The truth is so powerful and therefore harmful to CCP.\u2026 ,0
3809,Thanks so much! #StandWithHongKong https://t.co/zpn5aIvgdf ,0
235,"@GordonGChang @HKGProtests chinazi hk riot police is killing Hongkongers now , up to ~10 peoples die related to rio\u2026 https://t.co/3hcwAWIVfM ",0
203,@SolomonYue @SecPompeo @hkpoliceforce #SOSHK please send US troops over. #HK is experiencing an unprecedented human\u2026 https://t.co/pM2Bg8UHS3 ,0
2442,SIR THIS WAYYYYYY\n#StandWithHongKong \n#HongKongProtest \n#chinazi \n#chinazism https://t.co/R5OZgVMkUF ,0
1127,will try to use other country IP tonite.\U0001f923\n\n#StandWithHongKong https://t.co/7rB7cfhjTH ,0
981,RT @hkstream: [Recap] Democrat says ^modified^ fire dep^t logbook on Aug 31 MTR incident raises questions over injury numbers #HongKong #Ch\u2026 ,0
3473,@NBA @NBATV @Timberwolves @warriors #StandWithHongKong  #BoycottNBA ,0
2703,#HongKong #HongKongProtest #\u9999\u6e2f\u30c7\u30e2 #\u9999\u6e2f #StandwithHonKong #FreedomHK #FreeHongKong https://t.co/M1Xzhzb5RJ ,0
1130,"@SolomonYue Vice Chairman Yue, don^t trust #chinazi!\nNow Carrie Lam uses emergency law to ban masking. ",0
3862,HK Police lied that the bullet is to the shoulder. Fact is through lung. See the CT Scan\n\n#chinazi\u2026 https://t.co/Y3buGbtLqE ,0
2770,Lakers will get the \U0001f3c6\nBut Morey is the \U0001f410\n#standwithmorey \n#StandWithHongKong ,0
1695,Thank you for #StandWithHK and against #Chinazi and white terror https://t.co/zvjX93Jd27 ,0
3312,@hong_liberate @alfonslopeztena @yumechin0612 @joshuawongcf @hoccgoomusic @BrianLeungKP @nathanlawkc I hope that wo\u2026 https://t.co/0Zl2uJD4KD ,0
473,We are at war now!#standwithhongkong #freehongkong #soshk https://t.co/r1vwOyCiJP ,0
128,@Independent Probably the most alarming part of this incident is that the boy was shot by an OFF-DUTY officer who w\u2026 https://t.co/OYZBWhoheA ,0
1557,Chinese Citizens Will Have to Scan Their Faces to Get Internet Access and New Phone Numbers https://t.co/7fQKWzdyrp #chinazi ,0
2169,@HouseForeignGOP @RepMcCaul @RepChrisSmith @SpeakerPelosi Hong Kong is in the fount line of this global war. Please\u2026 https://t.co/QGGS4CaV1V ,0
1333,@JackHHazlewood It may not help but #HongKongers are simply doing whatever they can think of. \n#StandWithHongKong ,0
2037,l\u2019m proud to be #HongKongers\nCan march orderly without #HongKongPolice \n\n#StandWithHongKong \n#FreeHongKong\u2026 https://t.co/e4vUnfM74v ,0
1269,@IndyVoices HK is in a urgent state right now. UK government please take action to help HK to fight for freedom and\u2026 https://t.co/AN1a9C2WYH ,0
3642,Thanks for your pray #Shout4HK #FreeHongKong #StandWithHongKong https://t.co/SyFHKvotn0 ,0
2225,And the pro-Beijing #chinazi media said the infamous #HongKongPolice is so self restrained. As long as they were no\u2026 https://t.co/4pF67FY2R8 ,0
2676,@onlyyoontv @NBA @HoustonRockets @AlibabaGroup This is #chinazi haha! Feeling sorry for all basketball lovers in Ch\u2026 https://t.co/rk7LT4kIOQ ,0
276,"Carrie Lam says the dialogue sessions will begin next week - says it is not a ""gimmick"" - ""communication is far bet\u2026 https://t.co/dfwLZLRL9P ",0
1630,"A footage from a fb""\u4e0a\u6c34\u4eba\u5927\u806f\u76df\u201d,showing police investigating a student passing by.\n""Why u suddenly appear at my back?""\u2026 https://t.co/Z9vZFtJgWC ",0
2366,@GlobalSolidHK @yannnnnn111 thank you #edinburgh! warm support for #hongkong #StandWithHongKong ,0
743,This is how you can help Hong Kong protests from abroad #StandwithHongKong\n\nhttps://t.co/QaKRINLzEa ,0
911,"A peaceful human chain is formed tonight at the central business district of Hong Kong, in solidarity of those who\u2026 https://t.co/ELtBIm0K4N ",0
2891,This is what integrity looks like.  #BoycottBlizzard #FreeHongKong https://t.co/uaWjIESzmf ,0
3025,@NBA @Lakers The NBA is cancelled \n#StandWithHongKong ,0
3911,@Jkylebass the boy is 14 only\U0001f62d\U0001f62d\n#SOSHK #StandWithHongKong ,0
2221,@mercuriobryan @EricCheungwc Hong Kong police = terrorists\n\n#HongKongPoliceTerrorism #chinazi ,0
1211,After a student was shot #HongKongProtesters started using signs and covering their right chest with their hands.\u2026 https://t.co/YmWufmxV9z ,0
734,Hey China. #FreeHongKong https://t.co/DoptpRz7DK ,0
408,\u89aa\u4e2d\u306e\u5409\u91ce\u5bb6\u306e\u8ab0\u3082\u3044\u306a\u3044\u5e97\u5185\u306b\u3001\u7af6\u4e89\u76f8\u624b\u306e\u30c6\u30a4\u30af\u30a2\u30a6\u30c8\u3092\u6301\u3061 ,0
3510,@RichardDiNatale He is just a 12th grader who embraces universal values and asks for universal suffrage! Please #StandWithHongKong! ,0
318,Liberate Hong Kong!\n1 Oct is #NotMyNationalDay \nPlease stand with Hong Kong and say NO to #Chinazi\u2026 https://t.co/H6avPOtKjb ,0
1487,Thanks \U0001f646\U0001f3fc\u200d\u2642\ufe0f\U0001f646\U0001f3fc\u200d\u2642\ufe0f\U0001f646\U0001f3fc\u200d\u2642\ufe0f we do need it. #hkprotest #HKHumanRightsandDemocracyAct ht ,0
3731,@FreedomHKG @NBA @Blizzard_Ent To CCP: #SorryNotSorry \n#BoycottChina #BoycottBlizzard #StandWithHongKong ,0
817,#HKPolice trained to resolve anything by force and think they are always right.\n\n#HKPoliceState \n#StandWithHongKong https://t.co/KaDtEA7nYs ,0
2261,"Hong Kong please, never forget what they do to us.\n#HKPoliceTerrorism #StandwithHK #FightForFreedom #FreeHongKong\u2026 https://t.co/WBtVpvYZNx ",0
795,"Shame on #NBA. There is sth more important than \U0001f4b0 money\U0001f911\U0001f911. Its called freedom, human right and dignity.\u2026 https://t.co/oeMVabpoJM ",0
395,RT @alphacentauriii: This needs to be investigated! Now! This case and others look like murder. #CCP silencing #HongKong citizens? https://\u2026 ,0
422,"@SenRickScott They use Tear Gas from China now, cause stock is going out. They just not gonna to stop using tear ga\u2026 https://t.co/6UbMBwSTUa ",0
532,Stand with #HongKong\n#StandWithHongKong\xa0\n#HongKongProtest\n#PoliceBrutality https://t.co/1lexJkI7IL ,0
228,RT @FungPortillo: @BBCWorld The reason why HongKongers doing that! #FollowBackHongKong #StandWithHongKong https://t.co/WKHaiE4P2I ,0
2139,#hkpolicebrutality #HKPoliceTerrorism #hkpopo #HKprotests https://t.co/TTIIlPML0b ,0
226,@nevergu2019 @SolomonYue @SenRubioPress @SpeakerPelosi At the same spot the police arrested a guy who didn\u2019t wear m\u2026 https://t.co/EBs8fxLU3F ,0
3428,RT @letmegetahammer: #FightForFreedom \n#standwithmorey \n#StandWithHongKong https://t.co/vWkwHq7u3v ,0
1159,@TomTugendhat @hoccgoomusic @UKParliament @CommonsForeign Thank you sir for your attention to my home! The lifes an\u2026 https://t.co/9qR0W5tpq0 ,0
1141,@DaviesCymru68 @Hail_Paimon Police image in #HongKongProtest nowadays. #passHKHumanRightsDemocracyAct\u2026 https://t.co/z8DgZr6c8Z ,0
2244,RT @SigiSigi: #FreeHK @PlayOverwatch @Blizzard_Ent #FreeHongKong #SuomiOW https://t.co/Ts0FXz9Yuu ,0
166,@PlayOverwatch Was excited for the Halloween event and was planning on buying OW on Switch to play with friends who\u2026 https://t.co/EtI3FTBFuN ,0
315,there is no pride of china if there^s nothing for the nation of hong kong to be proud of\n#FreeHongKong\u2026 https://t.co/WzVrgiTFE4 ,0
2637,"is it kind of a money civil war in the State? I tot Apple approved the APP because of all the #StandWithHongKong,\u2026 https://t.co/OmPFac8ejb ",0
1414,#HongKongProtest #HKprotests #StandWithHongKong #chinazi https://t.co/2yNvgTP4yf ,0
764,"@SenRubioPress @hongkong_4ever Senator Rubio, please help liberate Hong Kong!\n#chinazi\u2026 https://t.co/5mz0WR8epZ ",0
3288,It\u2019s way more than Anti-mask\nPeople will not afraid!\n#AntiMaskLaw #EmergencyRegulationsOrdinance #StandwithHK\u2026 https://t.co/7OhDW2Daft ,0
1307,The Chinese is supporting the 911 event. This is how their comment in WeiBo(Chinese ver. Facebook) looks like. Horr\u2026 https://t.co/pTnDJ3mCQ6 ,0
3388,"@kwai_8964 @ECheung16 No worry, take a look at the #chinazi Shanghai #NBA game yesterday, it was a full house even\u2026 https://t.co/m7UycbS4SM ",0
1320,"RT @realHKer_: 15:20 #hongkong Central REAL time. All my friends who support democracy, fasten your seatbelts, sit right, keep calm and car\u2026 ",0
933,\u201cRioter.\u201d in the eyes of the #HongKong tyranny.\n#HongKongProtesters #antiextraditionbill https://t.co/UL64sPNcoX ,0
337,"0046 \U0001f198\U0001f6a8\U0001f198 an off duty first aider is charged for wearing a mask back on oct 5 in Yuen Long. If you have any info, pl\u2026 https://t.co/a3kModGT1z ",0
61,#Hongkongers welcome the world but #China https://t.co/qoLMODJlIY ,0
1157,@SenRickScott Thank you so much. \n#StandWithHongKong \n#antichinazi ,0
1270,"@Woppa1Woppa People all over the world need to watch this. I am so sorry for his horrible experience, which is also\u2026 https://t.co/TkvLcxjSOZ ",0
3683,@AndrejDanko3 @Lavende56220650 #TiananmenSquareMassacre \n#chinazi \n#CCPChina https://t.co/KI7yyI38kb ,0
2071,#StandWithHongKong There is always a reason behind for the scene you see. https://t.co/GTz4gewLq5 ,0
2600,Pick side?\n#FightForFreedom #StandWithHongKong #HKprotests #FreeHongKong #HongKongProstests #standwithHK\u2026 https://t.co/aJrUCH6oCt ,0
13,Evolution of #Apple? \U0001f34f\n#antichinazi #antiELABhk #StandWithHongKong #5DemandsNot1Less https://t.co/HyxwVQWjZh ,0
2727,@SolomonYue Thank you Mr Yue!\n\n#fightfordemocracy #FightForFreedom #StandWithHongKong ,0
2533,#StandWithHongKong #FreeHongKong https://t.co/7SmHGh62xn ,0
3617,#HKHumanRightsandDemocracyAct \n#HKPoliceTerrorism \n#hkpolicebrutality \n#hkprotest \n#HKPolice #China #Chinese\u2026 https://t.co/NRg3QXcxve ,0
2785,"Well, six demands, not one less.\n#StandWithHongKong #FightForFreedom https://t.co/oPx2H2UfE7 ",0
1098,Another view of the cooperation between gangs and #HongKongPolice \n#HongKongProtest \n#StandwithHK \n#FreeHongKong https://t.co/x8qs2k1fPG ,0
136,"@Zedd @SouthPark Not surprised, this is the \u201cfreedom\u201d of China under CCP. This is why Hongkongers are keep fighting\u2026 https://t.co/jTi9NT0WUN ",0
